“精品月季拍卖会”在第二届北京月季文化节开锤,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=ZGHP201007008,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lX4zLxGhjr%2fwFOjVid0889ULDZRoj5cV7XU4AV9w9D20wPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSEwWlkDVJd5iPeqvq8LK6%2brA%3d%3d
中国海军第六批护航编队起航,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CCND&dbname=CCND2010&filename=JFJB201007010041,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJKHvuz3f2uuL5NS4%2fNPS7bk%2bDJ3C8SD9cIIJoi%2fYpy9HXJdlYOqj83jc8GwNHFuWNriPTcVYYTNgroeT9Kf%2fQRyN3l3my0lJCGH2U5itWQzlwo8N81fEwA%2bMIihW25E%2b1uHjmsLR9kxNYqbgGCJRC%2b8McM%2fMH9KwMvEwiwuTaU9cqJGRHKJI1FYjWzbsRpbJpwRqYYS2rCTnqvJE2Lj2vuw%3d
立南海观音像与全面思维,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=GRPS2010Z2024,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lWDEIrvdVc5OuRRy5eKfrLdFV%2b%2fuL8qdq3fK6G18C2CLSeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAllHZRtjJqv1PIts8l%2fwQPg%3d%3d
天边有一片海,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XMHK201007029,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV7kYXtyyflCKhuDC8BwjcZVFn23Xs1FaBqYaCnwpNgcCeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMA7h8dKpBxIRJqx7htEMYHWA%3d%3d
我在海疆的最南端  南海巡航摄影日记(上),https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XDJC201008007,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV8S2FCSfIJ2xeRdGG%2fJKEqH2sD2G7he7jbcHBcDwil3yeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAfIGVR4OgnhOQBsmih6GJFg%3d%3d
沧海何曾断地脉——“南海佳士”姜唐佐与苏东坡的文化因缘,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=YCEN201007005,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lXj4ytzMsQhC2KsvB0BPW9Fds%2fr85YSD8tWj6u6R%2b%2fkcSeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAj9MhZS1ySpoUUw%2bvyPphnA%3d%3d
南海遗珠  浮出水面,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=ZWYH201007004,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV%2b5z7rrnh96v%2b7sybr3dT4kSJjWy3W0i%2b8K1%2b7%2bDUhfCeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAI20Ixr%2fCVsqQXuFXgnX0aw%3d%3d
争抢者众——南海周边国家的南沙战略·越南,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XDJC201008014,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV8S2FCSfIJ2xeRdGG%2fJKEql61dxzuriBMEhUg4v39I6CeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAAqPushNZYnQCBYMN4HNnqQ%3d%3d
4月18日  晴  费信岛、马欢岛、五方礁,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XDJC201008009,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV8S2FCSfIJ2xeRdGG%2fJKEqsshnTQdlzf0o9Rxczx2nOieyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAsOF0JRibiFr5PQ9KpgH7pg%3d%3d
4月19日  晴  弹丸礁,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XDJC201008011,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV8S2FCSfIJ2xeRdGG%2fJKEqH%2baLmkDLv%2bEsl5%2f0QJVlGyeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAMx%2bdGuz%2bjBg4DajhEtQ4QA%3d%3d
4月20日  晴  祖国最南端  曾母暗沙  见证投放主权碑,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XDJC201008012,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV8S2FCSfIJ2xeRdGG%2fJKEqIPqgR38m15LFMAZn%2bx0j%2fyeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAxooI8q%2brgeJwRAmPaw2N4g%3d%3d
惊魂50小时,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=ZGBF201007031,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lWRjo0GImcx3L1ULFM7lvUBjV8kH35x5ffYcOAgglpoTSeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAMwKvTC56bPH01FJfSsKT9g%3d%3d
1946年林则徐侄孙率舰队收复南沙群岛,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=KXLN201007010,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lUnf4TI5Oosis%2fSU7ciZeISNMzCyB7hda7A48JEX9bxsieyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAbkwRyTMo%2buTT8wUCuX1zbA%3d%3d
走过神州四极,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XMHK201007028,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV7kYXtyyflCKhuDC8BwjcZQdUvCObEebUW9%2bvDrHA9QSeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAiKO3os3malrCdCGP4VTqGw%3d%3d
像西沙一样的西沙……,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=XMHK201007030,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lV7kYXtyyflCKhuDC8BwjcZInss8CowjKgObfdv7ZHqmieyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMA4xuwVWQJOMKfodeiHG5QVg%3d%3d
我在“南海魔鬼三角区”航行,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=FDTS201007029,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lVtpYt2p3vvnc9nPjmV3Ng6VFn23Xs1FaBqYaCnwpNgcCeyCGeAkk7xtKPLN8HmvnBktzbsfdS5RltAxj%2bkk2IGw76Vw7BcLhBLLYeO%2fZ9qwSF23iBIBOEcNZ3ElkCoORAQQ%2f7sBj6XK1gwRF60cgMAJXqrViONEAiECjZPF2gS2Q%3d%3d
国际法视野下的南海海盗治理与合作,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=LYWT201002003,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lVSbXUUU6HmaN4W1onZsSdTu0Y9cJyaeMzChUwbF%2bvmtAPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSE3CG9oUv3VaZz9GiibYYBeQ%3d%3d
从黑瞎子岛回归看中国领土争端的解决,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=YZSF201003021,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lVX5JKKz%2fxvIAANi70ustJmjy9dcRzLlhbI%2bla6SeH4NwPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSEkq7SV5rga6bakTsqgAnQQw%3d%3d
中国对南沙群岛拥有主权的历史依据,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=QBZZ2010S1040,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lU1PkeKwKOJ1Jy4FL1k%2fK%2bXHgPcUHBliD2%2bZGhiAUaxOwPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSEzANxXxh1tm8HvMHpjoUT%2fg%3d%3d
南海油气共同开发制度关键问题探讨——以其他海域共同开发经验为鉴,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CPFD&dbname=CPFD0914&filename=XMHY201000002009,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJIcvDmT0G7%2flbOCulzVAcelAi3HKGVCKPbVAZCZdyJpLPNvS3GIftDZQrXA%2bNhgzbwNluTzrluhEf5iQI38I%2fhPxDeeuJLxBewl44izVjoTlquKU0YE5mTSr3TpthX%2fp1OBgqXe6UmK4FRichj0PUQpGhC6%2f9pDqDJ6GpS1BUzx16nuIj%2bX1CvXP%2bIjih6VST3LJc1sHM7QGON9Z8bq9wK4%3d
浅析群岛制度的适用及南海划界,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CPFD&dbname=CPFD0914&filename=XMHY201000001006,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJIcvDmT0G7%2flbOCulzVAcelAi3HKGVCKPbVAZCZdyJpLDdG5%2bYIFsw4r%2fyFPvFoduwNluTzrluhEf5iQI38I%2fhPxDeeuJLxBewl44izVjoTlquKU0YE5mTSr3TpthX%2fp1OBgqXe6UmK4FRichj0PUQpGhC6%2f9pDqDJ6GpS1BUzx16nuIj%2bX1CvXP%2bIjih6VST1vHIKvBOHrU5cPZMdhurGE%3d
西汉长安外来民族研究,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=&dbname=CMFD2010&filename=2010119561.nh,"/kcms/Detail/DownDetail.aspx?dbcode=CMFD&dbname=CMFD2010&filename=2010119561.nh&downtype=downpage
                "
无锡尼康工潮省思,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=NFCZ201013018,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lU%2bU56s%2b66c6NI6rGL8EdG17xjkRlvGO8J6KALxJ1GxhQPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSERQeIFQjk0ZoOdN5IOPrfpQ%3d%3d
工潮推动劳工政策转型,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=NFCZ201013020,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lU%2bU56s%2b66c6NI6rGL8EdG13JUuTL1dvsZiVw3pzpeSMgPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSE7yf7sP6pXA%2bQwqF%2fo3Bb5A%3d%3d
广西北部湾经济区战略地位研究,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=QGSQ201012002,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lXKDClFNiyH%2b6idFg0SxW8G9OEo97ZCiBA9x8JL1XYq2QPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSE8VhFWjBbIqYG7QrUDFzafA%3d%3d
古代海上丝绸之路对南海区域的影响,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=SDFA201003006,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lXo80R8AGXX268JfmhqT9TJk3PgOdB%2f8KZdF0hYj%2bY0tAPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSE2HGkQgC%2fPedo9gw4d4pjiQ%3d%3d
构建具有海南特色的现代服务业体系,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&dbname=CJFD2010&filename=SDFA201003005,https://bar.cnki.net/bar/download/order?id=jBGETXBNdPImvx70aLAuJPYxPoFw%2bp%2bi0fIiSrcN6lXo80R8AGXX268JfmhqT9TJds%2fr85YSD8tWj6u6R%2b%2fkcQPkkgoJ4CJKpNbMmCtG9zAtqddCdidyosdSaMNWur3ZJBjdlDrNnftoR5pdZPiFRNlKM4sfpT3nRHSqBOA4sms8GQBtE8Z8mK%2fNwS15YoSEhzjeYNn0fYZEASeF9fkVsA%3d%3d
